text_form	form	lemma	pos
მიერ,	მიერ	მიერ	I+Prep
ვითარმედ	ვითარმედ	ვითარმედ	I+Conj
ყოფილ	ყოფილ	ყოფილი	V+Part
არიან	არიან	ყოფა	V+Mas
წინაწარმეტყუელნი	წინაწარმეტყუელნი	წინაწარმეტყუელი	V+Part
პირველ	პირველ	პირველი	NUM+Ord
ქრისტჱს	ქრისტჱს	ქრისტე	N+Ant
ძისა	ძისა	ძჱ	N+Com
ღმრთისა	ღმრთისა	ღმერთი	N+Com
და	და	და	I+Conj
მერმე	მერმე	მერმე	I+Adv
მოციქულნი	მოციქულნი	მოციქული	V+Part
ათორმეტნი	ათორმეტნი	ათორმეტი	NUM+Car
და	და	და	I+Conj
სხუანი	სხუანი	სხუაჲ	PRO+Ind
სამეოცდაათორმეტნი,	სამეოცდაათორმეტნი	სამეოცდაათორმეტი	NUM+Car
ჩუენდა	ჩუენდა	ჩუენ	PRO+Per1p
არაჲვინ	არაჲვინ	არავინ	PRO+Ind
მოავლინნა	მოავლინნა	მოვლინება	V+Mas
ღმერთმან,	ღმერთმან	ღმერთი	N+Com
გარნა	გარნა	გარნა	I+Conj
შენ?».	შენ	შენ	PRO+Per2s
მაშინ	მაშინ	მაშინ	I+Adv
იწყო	იწყო	წყება	V+Mas
სიტყუად	სიტყუად	სიტყუაჲ	N+Com
ნინო	ნინო	ნინო	N+Ant
და	და	და	I+Conj
თქუა:	თქუა	თქუმა	V+Mas
«ასულნო	ასულნო	ასული	N+Com
სარწმუნოებისანო,	სარწმუნოებისანო	სარწმუნოებაჲ	N+Com
მახარებელნო	მახარებელნო	მახარებელი	V+Part
ღმრთისანო,	ღმრთისანო	ღმერთი	N+Com
გხედავ	გხედავ	ხედვა	V+Mas
თქუენ,	თქუენ	თქუენ	PRO+Per2p
ვითარცა	ვითარცა	ვითარცა	I+Conj
პირველთა	პირველთა	პირველი	NUM+Ord
დედათა	დედათა	დედაჲ	N+Com
ყოველსა	ყოველსა	ყოველი	A
ზედა	ზედა	ზედა	I+Prep
სარწმუნოებასა	სარწმუნოებასა	სარწმუნოებაჲ	N+Com
და	და	და	I+Conj
სიყუარულსა	სიყუარულსა	სიყუარული	N+Com
ქრისტჱსსა,	ქრისტჱსსა	ქრისტე	N+Ant
და	და	და	I+Conj
გნებავს	გნებავს	ნება	V+Mas
გზათა	გზათა	გზაჲ	N+Com
ჩემთა	ჩემთა	ჩემი	PRO+Pos1s
ცნობად	ცნობად	ცნობაჲ	N+Com
გლახაკისა	გლახაკისა	გლახაკი	A
მჴევლისა	მჴევლისა	მჴევალი	V+Part
თქუენისაჲ	თქუენისაჲ	თქუენი	PRO+Pos2p
და	და	და	I+Conj
გაუწყო	გაუწყო	უწყება	V+Mas
თქუენ.	თქუენ	თქუენ	PRO+Per2p
აჰა	აჰა	აჰა	I+Intj
ესერა,	ესერა	ესერა	I+Adv
მოსრულა	მოსრულა	მოსრულება	V+Mas
სული	სული	სული	N+Com
ჩემი	ჩემი	ჩემი	PRO+Pos1s
ჴორჴად	ჴორჴად	ჴორჴი	N+Com
ჩემდა	ჩემდა	მე (ჩემ)	PRO+Per1s
და	და	და	I+Conj
დამეძინებიან	დამეძინებიან	დაძინება	V+Mas
ძილითა	ძილითა	ძილი	N+Com
მით	მით	იგი	PRO+Dem
დედისა	დედისა	დედაჲ	N+Com
ჩემისაჲთა	ჩემისაჲთა	ჩემი	PRO+Pos1s
საუკუნოდ.	საუკუნოდ	საუკუნოჲ	A
არამედ	არამედ	არამედ	I+Conj
მოჲხუენით	მოჲხუენით	მოხუენა	V+Mas
აღსაწერელნი	აღსაწერელნი	აღსაწერელი	V+Part
წიგნისანი,	წიგნისანი	წიგნი	N+Com
დაწერენით	დაწერენით	დაწერა	V+Mas
სიგლახაკეჲ	სიგლახაკეჲ	სიგლახაკჱ	N+Com
ჩემი	ჩემი	ჩემი	PRO+Pos1s
და	და	და	I+Conj
უდები	უდები	უდები	A
ცხორებაჲ	ცხორებაჲ	ცხორებაჲ	N+Com
ჩემი,	ჩემი	ჩემი	PRO+Pos1s
რაჲთა	რაჲთა	რაჲთა	I+Conj
უწყოდიან	უწყოდიან	უწყება	V+Mas
შვილთაცა	შვილთაცა	შვილი	N+Com
თქუენთა	თქუენთა	თქუენი	PRO+Pos2p
სარწმუნოებაჲ	სარწმუნოებაჲ	სარწმუნოებაჲ	N+Com
თქუენი	თქუენი	თქუენი	PRO+Pos2p
და	და	და	I+Conj
შეწყნარებაჲ	შეწყნარებაჲ	შეწყნარებაჲ	N+Com
ჩემი	ჩემი	ჩემი	PRO+Pos1s
და	და	და	I+Conj
სასწაულნი	სასწაულნი	სასწაული	V+Part
ესე	ესე	ესე	PRO+Dem
ღმრთისა	ღმრთისა	ღმერთი	N+Com
ჩუენისანი,	ჩუენისანი	ჩუენი	PRO+Pos1p
რომელნი	რომელნი	რომელი (იგი)	PRO+Rel
გიხილვან	გიხილვან	ხილვა	V+Mas
მცირედნი	მცირედნი	მცირედი	A
მთათა	მთათა	მთაჲ	N+Com
მათ	მათ	იგი	PRO+Dem
ზედა,	ზედა	ზედა	I+Prep
მაყულოვანსა	მაყულოვანსა	მაყულოვანი	N+Com
მას	მას	იგი	PRO+Dem
შინა,	შინა	შინა	I+Prep
სუეტისა	სუეტისა	სუეტი	N+Com
აღმართებასა	აღმართებასა	აღმართებაჲ	N+Com
და	და	და	I+Conj
მიერ	მიერ	მიერ	I+Prep
წყაროსა	წყაროსა	წყაროჲ	N+Com
მას	მას	იგი	PRO+Dem
ზედა	ზედა	ზედა	I+Prep
და	და	და	I+Conj
ვიდრე	ვიდრე	ვიდრე	I+Conj
აქა	აქა	აქა	I+Adv
მოსლვადმდე	მოსლვადმდე	მოსლვაჲ@მდე	N+Com@I+Prep
ჩემდა.	ჩემდა	მე (ჩემ)	PRO+Per1s
თჳთ	თჳთ	თჳთ	I+Adv
უფალმან	უფალმან	უფალი	N+Com
იცის	იცის	ცნობა	V+Mas
და	და	და	I+Conj
სულმან	სულმან	სული	N+Com
ჩემმან,	ჩემმან	ჩემი	PRO+Pos1s
რომელი	რომელი	რომელი (იგი)	PRO+Rel
უხილავს	უხილავს	ხილვა	V+Mas
თუალსა	თუალსა	თუალი	N+Com
ჩემსა	ჩემსა	ჩემი	PRO+Pos1s
⁅ჩემსა⁆	ჩემსა	ჩემი	PRO+Pos1s
ზეცით	ზეცით	ზეცაჲ	N+Com
გარდამო	გარდამო	გარდამო	I+Adv
ქუეყანასა	ქუეყანასა	ქუეყანაჲ	N+Com
ზედა».	ზედა	ზედა	I+Prep
მაშინ	მაშინ	მაშინ	I+Adv
მსწრაფლ	მსწრაფლ	მსწრაფლ	I+Adv
მო-ხოლო-იხუნეს	მო-ხოლო-იხუნეს	მოხუმა@ხოლო	V+Mas@I+Conj
საწერელნი	საწერელნი	საწერელი	V+Part
და	და	და	I+Conj
იწყო	იწყო	წყება	V+Mas
სიტყუად,	სიტყუად	სიტყუაჲ	N+Com
და	და	და	I+Conj
იგინი	იგინი	იგი	PRO+Dem
წერდეს.	წერდეს	წერა	V+Mas
